ID,dialect,valency_pattern,encoding,verb_meaning,verb_evenki,corpus,coord_etc,verb_comment,arg_comment1,other_comments,place,collection,dialectal_group,text,speakers,genre,place_corp,region,dialect_corp,subdialect_corp,collector,source,title,year,year_from,year_to,speaker,gender,latin,cyrillic,translation_rus,translation_eng,translation_de,comment_corpus,transcribed_by
ex_0817,Yerbogachen,ask_DAT,DAT,ask,hanŋūkta,INEL,,,,NB rare,Yerbogachen,SPbYerbogachen_Vas,Northern,Nurgowul (UI) [1928],[speakers: UI],[genre: flk],[place: Saint Petersburg],[region: Saint Petersburg],[dialect: Northern],[subdialect: Erbogachyon],[collector: VGM],UI_192X_Nurgowul_flk.004 (001.004),[title: Nurgowul],[year: 1928],[year_from: 1928],[year_to: 1928],[speaker: UI],[gender: M],"Ičərən atịrkaːn hụtəji dʼawučadʼarịːwaːn, {{hanŋuːktaran}} nuŋandu: “Hụtəs, bəjətkəːn-mu, ahatkaːn-mu?”",—,"Увидел, [что] старуха ребёнка держит, спросил ее: «Ребенок твой — мальчик или девочка?»","He saw an old woman holding her child, he asked her: ""Is your child a boy or a girl?""","Er sah eine alte Frau, die ihr Kind hielt, er fragte sie: ""Ist dein Kind ein Junge oder ein Mädchen?""",—,[transcribed_by: VGM]
ex_0818,Yerbogachen,be_afraid_INS,INS,be_afraid,ŋə̄lə(t),INEL,,,,,Yerbogachen,SPbYerbogachen_Vas,Northern,Fox and bear (PuV) [1928],[speakers: PuV],[genre: flk],[place: Saint Petersburg],[region: Saint Petersburg],[dialect: Northern],[subdialect: Erbogachyon],[collector: VGM],PuV_192X_FoxWithBear_flk.004 (001.004),[title: Fox and bear],[year: 1928],[year_from: 1928],[year_to: 1928],[speaker: PuV],[gender: M],“Hi eːt {{ŋəːləčiŋnəːnnä}}” hulakịː hanŋuːktaran amaːkaːwə.,—,«Ты чего боишься?» спросила лисица медведя.,"Of what are you afraid?, the fox asked the bear.","Wovor hast du Angst?, fragte der Fuchs den Bären.",—,[transcribed_by: VGM]
ex_0819,Yerbogachen,be_afraid_INS,INS,be_afraid,ŋə̄lə(t),INEL,,,,,Yerbogachen,SPbYerbogachen_Vas,Northern,Fox and bear (PuV) [1928],[speakers: PuV],[genre: flk],[place: Saint Petersburg],[region: Saint Petersburg],[dialect: Northern],[subdialect: Erbogachyon],[collector: VGM],PuV_192X_FoxWithBear_flk.006 (001.006),[title: Fox and bear],[year: 1928],[year_from: 1928],[year_to: 1928],[speaker: PuV],[gender: M],"—“Tarịːldʼịwər {{ŋəːləčiŋnəːnnä}}, bi tarịŋịlbas umịwumčaːw bukačaːn oːdalaːn”.",—,"—«Ты их боишься, я их набрала бы целый холм».","You are afraid of them, I would gather a whole hill of them.","Du hast Angst vor denen, ich würde einen ganzen Hügel sammeln.",—,[transcribed_by: VGM]
ex_0820,Yerbogachen,be_afraid_INS,INS,be_afraid,ŋə̄lə(t),INEL,,,,,Yerbogachen,SPbYerbogachen_Vas,Northern,Fox and bear (PuV) [1928],[speakers: PuV],[genre: flk],[place: Saint Petersburg],[region: Saint Petersburg],[dialect: Northern],[subdialect: Erbogachyon],[collector: VGM],PuV_192X_FoxWithBear_flk.007 (002.001),[title: Fox and bear],[year: 1928],[year_from: 1928],[year_to: 1928],[speaker: PuV],[gender: M],"Nuŋartịn dʼụːktə gụːməttə:, “Hi minŋi ŋəːləwkəːčidʼiːw əwki {{ŋəːləttə}}, bi hinŋi ŋəːlətkičiːdʼiːs əwki {{ŋəːləttə}} bihim”.",—,"Они договорились друг с другом: «Ты не боишься того, чего я боюсь; я не боюсь того, чего ты боишься».","They agreed: ""You are not afraid of what I am afraid of; I am not afraid of what you are afraid of.""","Sie einigten sich: ""Du hast keine Angst davor, wovor ich Angst habe; ich habe keine Angst davor, wovor du Angst hast.""",[GVY:] ŋəːləwkiči and ŋəːlətkičiː are most probably the same word.,[transcribed_by: VGM]
ex_0821,Yerbogachen,be_afraid_INS,INS,be_afraid,ŋə̄lə(t),INEL,,,,,Yerbogachen,SPbYerbogachen_Vas,Northern,Fox and bear (PuV) [1928],[speakers: PuV],[genre: flk],[place: Saint Petersburg],[region: Saint Petersburg],[dialect: Northern],[subdialect: Erbogachyon],[collector: VGM],PuV_192X_FoxWithBear_flk.007 (002.001),[title: Fox and bear],[year: 1928],[year_from: 1928],[year_to: 1928],[speaker: PuV],[gender: M],"Nuŋartịn dʼụːktə gụːməttə:, “Hi minŋi ŋəːləwkəːčidʼiːw əwki {{ŋəːləttə}}, bi hinŋi ŋəːlətkičiːdʼiːs əwki {{ŋəːləttə}} bihim”.",—,"Они договорились друг с другом: «Ты не боишься того, чего я боюсь; я не боюсь того, чего ты боишься».","They agreed: ""You are not afraid of what I am afraid of; I am not afraid of what you are afraid of.""","Sie einigten sich: ""Du hast keine Angst davor, wovor ich Angst habe; ich habe keine Angst davor, wovor du Angst hast.""",[GVY:] ŋəːləwkiči and ŋəːlətkičiː are most probably the same word.,[transcribed_by: VGM]
ex_0822,Yerbogachen,come_LOC,LOC,come,əmə,INEL,,,animate,,Nakanno,Nakanno_Vas,Northern,Chulugdi (PuA) [1931],[speakers: PuA],[genre: flk],[place: Nakanno],[region: Katangskiy Rayon],[dialect: Northern],[subdialect: Erbogachyon],[collector: VGM],PuA_1931_Chulugdi_flk.020 (005.003),[title: Chulugdi],[year: 1931],[year_from: 1931],[year_to: 1931],[speaker: PuA],[gender: M],"Čụlụgdi {{əmərən}} kuŋaːkaːndulaː, uɣụwran, nʼaːn uːčakịn amaskịn, kuŋaːkaːntịkịː gụːnə: “Bi hinə mukudʼam, bụrụrəkis.",—,"Чулугды подошла к ребенку, посадила опять [лицом] к заду оленя, ребенку сказала: «Я тебя проглочу, если упадешь.","Chulugdi came to the child, she sat it [with the face] back onto the riding reindeer saying to the child: ""I'll swallow you, if you fall down.","Tschulugdi kam zum Kind, sie setzte es [mit dem Gesicht] nach hinten auf das Reitrentier und sagte dem Kind: ""Ich verschlinge dich, wenn du runterfällst.",—,[transcribed_by: VGM]
ex_0823,Yerbogachen,come_LOC,LOC,come,əmə,INEL,,,,,Nakanno,Nakanno_Vas,Northern,An orphan (PuA) [1931],[speakers: PuA],[genre: flk],[place: Nakanno],[region: Katangskiy Rayon],[dialect: Northern],[subdialect: Erbogachyon],[collector: VGM],PuA_1931_Orphan_flk.027 (003.017),[title: An orphan],[year: 1931],[year_from: 1931],[year_to: 1931],[speaker: PuA],[gender: M],Hụrkəkəːn dolboltono {{əməttən}} aran dʼuːlaːwị.,—,Парень вечером едва пришел домой.,The boy made it hardly home in the evening.,Der Junge kam am Abend kaum nach Hause.,—,[transcribed_by: VGM]
ex_0824,Yerbogachen,come_LOC,LOC,come,əmə,INEL,,,,,Nakanno,Nakanno_Vas,Northern,The ogre (PuA) [1931],[speakers: PuA],[genre: flk],[place: Nakanno],[region: Katangskiy Rayon],[dialect: Northern],[subdialect: Erbogachyon],[collector: VGM],PuA_1931_Ogre_flk.016 (002.002),[title: The ogre],[year: 1931],[year_from: 1931],[year_to: 1931],[speaker: PuA],[gender: M],Dolboltono tar kukịntịn dʼuːkčaːduwị hərəkətpi dʼụːr ahaːtkaːr {{əmərə}} haŋastulaːwər.,—,"Вечером, когда невестка была одна в своей юрте, пришли к невестке две девочки.","In the evening, when the daughter-in-law was alone in her yurt, two girls came to their sister-in-law.","Am Abend, als die Schwiegertochter alleine in ihrer Jurte war, kamen zwei Mädchen zu ihrer Schwägerin.",—,[transcribed_by: VGM]
ex_0825,Yerbogachen,come_LOC,LOC,come,əmə,INEL,,,,,Nakanno,Nakanno_Vas,Northern,An orphan (PuA) [1931],[speakers: PuA],[genre: flk],[place: Nakanno],[region: Katangskiy Rayon],[dialect: Northern],[subdialect: Erbogachyon],[collector: VGM],PuA_1931_Orphan_flk.008 (002.003),[title: An orphan],[year: 1931],[year_from: 1931],[year_to: 1931],[speaker: PuA],[gender: M],"Gịrkuktakaːjịmịːl, dolboltono {{əmərə}} dʼuːkčaːlaːwər.",—,"Походив, ночью пришли домой.",Having gone they came home by night.,"Nachdem sie gegangen waren, kamen sie nachts nach Hause.",—,[transcribed_by: VGM]
ex_0826,Yerbogachen,come_LOC,LOC,come,əmə,INEL,,,,,Nakanno,Nakanno_Vas,Northern,An orphan (PuA) [1931],[speakers: PuA],[genre: flk],[place: Nakanno],[region: Katangskiy Rayon],[dialect: Northern],[subdialect: Erbogachyon],[collector: VGM],PuA_1931_Orphan_flk.019 (003.009),[title: An orphan],[year: 1931],[year_from: 1931],[year_to: 1931],[speaker: PuA],[gender: M],"Bəjəl {{əmərə}} tar hụrkəkəndụlaː, gụːllə: “Eːnnə?”",—,"Мужчины пришли к тому парнишке, сказали: «Что ты сделал?»","The men came to the boy and said: ""What have you done?""","Die Männer kamen zu dem Jungen und sagten: ""Was hast du gemacht?""",—,[transcribed_by: VGM]
ex_0827,Yerbogachen,go_LAT,LAT,go,ŋənə,INEL,,,deict,,Nakanno,Nakanno_Vas,Northern,Fox and burbot (PAv) [1931],[speakers: PAv],[genre: flk],[place: Nakanno],[region: Katangskiy Rayon],[dialect: Northern],[subdialect: Erbogachyon],[collector: VGM],PAv_1931_FoxWithBurbot_flk.005 (001.005),[title: Fox and burbot],[year: 1931],[year_from: 1931],[year_to: 1931],[speaker: PAv],[gender: M],"Ərtikiː {{ŋənəməlčəktə}} əːdu, alaːtməlčəkəl minə!”",—,"Я скоро сюда приду, подожди немножко меня!»","I'll come here soon, wait a bit for me!""","Ich komme gleich hierher, warte gerade auf mich!""",—,[transcribed_by: VGM]
ex_0828,Yerbogachen,go_LAT,LAT,go,ŋənə,INEL,,,animate,,Nakanno,Nakanno_Vas,Northern,Fox and burbot (PAv) [1931],[speakers: PAv],[genre: flk],[place: Nakanno],[region: Katangskiy Rayon],[dialect: Northern],[subdialect: Erbogachyon],[collector: VGM],PAv_1931_FoxWithBurbot_flk.007 (001.007),[title: Fox and burbot],[year: 1931],[year_from: 1931],[year_to: 1931],[speaker: PAv],[gender: M],"{{Ŋənərən}} heːŋan dʼaltịkịːwị, guːnən: “Hulakịː əːrihinəkịn, dʼawuŋnakallu dʼụləːskiːn”.",—,"Пошел налим к родне, сказал: «Когда лисица крикнет, откликайтесь впереди».","The burbot went to its relatives and said: ""When the fox is shouting, answer [him] in the front.""","Die Aalquappe ging zu ihren Verwandten und sagte: ""Wenn der Fuchs schreit, antwortet ihr vorne.""",—,[transcribed_by: VGM]
ex_0829,Yerbogachen,go_LOC,LOC,go,ŋənə,INEL,,,,,Nakanno,Nakanno_Vas,Northern,An orphan (PuA) [1931],[speakers: PuA],[genre: flk],[place: Nakanno],[region: Katangskiy Rayon],[dialect: Northern],[subdialect: Erbogachyon],[collector: VGM],PuA_1931_Orphan_flk.018 (003.008),[title: An orphan],[year: 1931],[year_from: 1931],[year_to: 1931],[speaker: PuA],[gender: M],"Gəjəwụŋnirạn, lụkiːləːwi {{ŋənərən}}, lụkiː dụɣəːn həːksəkəːn oːčaː.",—,"Ранил, к своей стреле пошел, на конце стрелы кровь.","He wounded it, he went to his arrow, at the arrow's tip there is blood.","Er verwundete ihn, er ging zu seinem Pfeil, an der Pfeilspitze ist Blut.",—,[transcribed_by: VGM]
ex_0830,Yerbogachen,reach_ACC,ACC,reach,is,INEL,,,,,Nakanno,Nakanno_Vas,Northern,The ogre (PuA) [1931],[speakers: PuA],[genre: flk],[place: Nakanno],[region: Katangskiy Rayon],[dialect: Northern],[subdialect: Erbogachyon],[collector: VGM],PuA_1931_Ogre_flk.045 (006.003),[title: The ogre],[year: 1931],[year_from: 1931],[year_to: 1931],[speaker: PuA],[gender: M],"Ŋənədʼəwki, ŋənədʼəwki, akịːnmị {{ịstan}}.",—,"Шла, шла до брата дошла.",She was going and going and she reached her elder brother.,Sie ging und ging und kam zu ihrem älteren Bruder.,—,[transcribed_by: VGM]
ex_0831,Yerbogachen,reach_ACC,ACC,reach,is,INEL,,,,,Nakanno,Nakanno_Vas,Northern,An orphan (PuA) [1931],[speakers: PuA],[genre: flk],[place: Nakanno],[region: Katangskiy Rayon],[dialect: Northern],[subdialect: Erbogachyon],[collector: VGM],PuA_1931_Orphan_flk.025 (003.015),[title: An orphan],[year: 1931],[year_from: 1931],[year_to: 1931],[speaker: PuA],[gender: M],"Dʼuːwar {{ịhịksal}}, hụrkəkəːn ənʼəːkəːwəːn nʼaːn dụgillə.",—,"Дойдя до дому, бабку парня стали бить.","They came home, they started to beat the boy's grandmother as well.","Sie kamen nach Hause, sie fingen an auch die Großmutter des Jungen zu schlagen.","[DCh]: Form the context it seems that the boy's mother is meant, and not his grandmother.",[transcribed_by: VGM]
ex_0832,StonyTung,ask_ACC,ACC,ask,hanŋūkta,IL,,,,,Strelka-Chunya,StrelkaChunya_K,Southern_s,Лисичка (Андреев Василий Иванович) [2007],[author: Андреев Василий Иванович],[genre: lifestory],[recplace: Стрелка-Чуня],[region: ...],[dialect: ...],[subdialect: ...],[collector: Kazakeich et al.],[site_url: http://siberian-lang.srcc.msu.ru/ru/text/lisichka-v-i-andreev],[title: Лисичка],[year: 2007],[year_from: 2007],[year_to: 2007],[speaker: ],[gender: ...],amīnmi {{hanŋūktaliØm}} umnə̄.,Амӣнми hанӈӯкталим умнэ̄ —,Отца я стал спрашивать однажды —,ND,ND,—,[transcribed_by: ...]
ex_0833,StonyTung,be_afraid_ACC,ACC,be_afraid,ŋə̄lət,IL,,,,"ŋə̄lət (expected: ŋə̄lə ACC, ŋə̄lət INS)",Strelka-Chunya,StrelkaChunya_K,Southern_s,Лисичка (Андреев Василий Иванович) [2007],[author: Андреев Василий Иванович],[genre: lifestory],[recplace: Стрелка-Чуня],[region: ...],[dialect: ...],[subdialect: ...],[collector: Kazakeich et al.],[site_url: http://siberian-lang.srcc.msu.ru/ru/text/lisichka-v-i-andreev],[title: Лисичка],[year: 2007],[year_from: 2007],[year_to: 2007],[speaker: ],[gender: ...],{{ŋolotčəpkīl}} wes bičotin mə̄rwər.,Ӈолотчэпкӣл вес бичэтын мэ̄рвэр.,Боялись все друг друга.,ND,ND,—,[transcribed_by: ...]
ex_0834,StonyTung,leave_LAT,LAT,leave,suru,IL,,,animate,also adv,Strelka-Chunya,StrelkaChunya_K,Southern_s,Волки (Андреев Василий Иванович) [2007],[author: Андреев Василий Иванович],[genre: lifestory],[recplace: Стрелка-Чуня],[region: ...],[dialect: ...],[subdialect: ...],[collector: Kazakeich et al.],[site_url: http://siberian-lang.srcc.msu.ru/ru/text/volki-v-i-andreev],[title: Волки],[year: 2007],[year_from: 2007],[year_to: 2007],[speaker: ],[gender: ...],možət {{suruďərəØ}} śintɨkī arčaptɨkī šas ili ətōrəØ ili ulgučōnďərəØ bodolowər mōnŋīwər.,"Может, сурудерэ синтыкӣ арчаптыкӣ сейчас, или это̄рэ, или улгучо̄ндерэ бодоловэр мо̄нӈӣвэр.","Может, пойдут к тебе навстречу сейчас, или не станут, или расскажут про свое житье-бытье.",ND,ND,—,[transcribed_by: ...]
ex_0835,StonyTung,leave_LAT,LAT,leave,suru,IL,,,,,Strelka-Chunya,StrelkaChunya_K,Southern_s,Лисичка (Андреев Василий Иванович) [2007],[author: Андреев Василий Иванович],[genre: lifestory],[recplace: Стрелка-Чуня],[region: ...],[dialect: ...],[subdialect: ...],[collector: Kazakeich et al.],[site_url: http://siberian-lang.srcc.msu.ru/ru/text/lisichka-v-i-andreev],[title: Лисичка],[year: 2007],[year_from: 2007],[year_to: 2007],[speaker: ],[gender: ...],amā {{sururən}} gūləltiki.,Ама̄ сурурэн гӯлэлтыки.,Отец пошел в деревню.,ND,ND,—,[transcribed_by: ...]
ex_0836,StonyTung,come_LOC,LOC,come,əmə,IL,,,,,Strelka-Chunya,StrelkaChunya_K,Southern_s,Каждый год встречаю разбойников (Андреева Светлана Михайловна) [2007],[author: Андреева Светлана Михайловна],[genre: lifestory],[recplace: Стрелка-Чуня],[region: ...],[dialect: ...],[subdialect: ...],[collector: Kazakeich et al.],[site_url: http://siberian-lang.srcc.msu.ru/ru/node/4889451],[title: Каждый год встречаю разбойников],[year: 2007],[year_from: 2007],[year_to: 2007],[speaker: ],[gender: ...],{{əməŋkīn}} ďulāji.,Эмэӈкӣн дюла̄и.,Приходил домой.,ND,ND,—,[transcribed_by: ...]
ex_0837,StonyTung,come_LOC,LOC,come,əmə,IL,,,,,Strelka-Chunya,StrelkaChunya_K,Southern_s,Длинные (Андреева Светлана Михайловна) [2007],[author: Андреева Светлана Михайловна],[genre: lifestory],[recplace: Стрелка-Чуня],[region: ...],[dialect: ...],[subdialect: ...],[collector: Kazakeich et al.],[site_url: http://siberian-lang.srcc.msu.ru/ru/text/dlinnye-s-m-andreeva],[title: Длинные],[year: 2007],[year_from: 2007],[year_to: 2007],[speaker: ],[gender: ...],nuŋartin mučūčal ďukčalāwər {{əməčəl}} ororwun ororin tarə nuŋanŋīlin.,"Нуӈартын мучӯчал, дюкчала̄вэр эмэчэл, орорвун, орорин тарэ нуӈанӈӣлин.","Они вернулись, к чумовищу пришли наши олени, олени эти его.",ND,ND,—,[transcribed_by: ...]
ex_0838,StonyTung,come_LOC,LOC,come,əmə,IL,two arg,,,2,Strelka-Chunya,StrelkaChunya_K,Southern_s,Дикий олень (Андреева Светлана Михайловна) [2007],[author: Андреева Светлана Михайловна],[genre: lifestory],[recplace: Стрелка-Чуня],[region: ...],[dialect: ...],[subdialect: ...],[collector: Kazakeich et al.],[site_url: http://siberian-lang.srcc.msu.ru/node/4889445],[title: Дикий олень],[year: 2007],[year_from: 2007],[year_to: 2007],[speaker: ],[gender: ...],wes {{əmərəØ}} pramo ďūlāw korēlō.,"Вес эмэрэ прямо дюла̄в, корēло̄».","Все пришли прямо к моему дому, в огород».",ND,ND,—,[transcribed_by: ...]
